Liquidez (prop.),Tasa interés activa real (%),Var. ln IMAE,Morosidad proyectada (prop.)
30.016045448512436,-5.1160414079632694,-14.498277358283929,1.980487839070233
30.432043255388365,-5.1160414079632694,-14.498277358283929,1.9922887642510223
30.848041062264286,-5.1160414079632694,-14.498277358283929,2.004169478201209
31.264038869140215,-5.1160414079632694,-14.498277358283929,2.016143279081903
31.680036676016137,-5.1160414079632694,-14.498277358283929,2.0282259304977432
32.096034482892065,-5.1160414079632694,-14.498277358283929,2.0404423653062804
32.51203228976799,-5.1160414079632694,-14.498277358283929,2.052819647546742
32.928030096643916,-5.1160414079632694,-14.498277358283929,2.0653848412583384
33.344027903519844,-5.1160414079632694,-14.498277358283929,2.0781650104803
33.760025710395766,-5.1160414079632694,-14.498277358283929,2.0911872192518453
34.176023517271695,-5.1160414079632694,-14.498277358283929,2.1044737122451687
34.59202132414762,-5.1160414079632694,-14.498277358283929,2.1180056040017896
35.00801913102355,-5.1160414079632694,-14.498277358283929,2.1317431724862663
35.424016937899474,-5.1160414079632694,-14.498277358283929,2.145646533382661
35.8400147447754,-5.1160414079632694,-14.498277358283929,2.1596758023750455
36.25601255165133,-5.1160414079632694,-14.498277358283929,2.1737910951474904
36.67201035852725,-5.1160414079632694,-14.498277358283929,2.1879525273840676
37.08800816540318,-5.1160414079632694,-14.498277358283929,2.2021202147688497
37.5040059722791,-5.1160414079632694,-14.498277358283929,2.2162542729859
37.92000377915503,-5.1160414079632694,-14.498277358283929,2.230314817719296
38.33600158603095,-5.1160414079632694,-14.498277358283929,2.244261964653106
38.75199939290688,-5.1160414079632694,-14.498277358283929,2.2580559271088125
39.16799719978281,-5.1160414079632694,-14.498277358283929,2.2716713738715173
39.58399500665873,-5.1160414079632694,-14.498277358283929,2.2851125947881243
39.99999281353466,-5.1160414079632694,-14.498277358283929,2.298387509215273
40.41599062041058,-5.1160414079632694,-14.498277358283929,2.311504036509608
40.83198842728651,-5.1160414079632694,-14.498277358283929,2.324470096027767
41.24798623416244,-5.1160414079632694,-14.498277358283929,2.3372936071263903
41.66398404103837,-5.1160414079632694,-14.498277358283929,2.349982489162119
42.0799818479143,-5.1160414079632694,-14.498277358283929,2.3625446614915955
42.49597965479022,-5.1160414079632694,-14.498277358283929,2.3749880434714603
42.91197746166615,-5.1160414079632694,-14.498277358283929,2.387320554458354
43.327975268542076,-5.1160414079632694,-14.498277358283929,2.399550113808913
43.743973075418,-5.1160414079632694,-14.498277358283929,2.4116846408797836
44.15997088229392,-5.1160414079632694,-14.498277358283929,2.42373205502761
44.57596868916985,-5.1160414079632694,-14.498277358283929,2.4357002756090256
44.99196649604578,-5.1160414079632694,-14.498277358283929,2.447597221980671
45.4079643029217,-5.1160414079632694,-14.498277358283929,2.4594308134991927
45.82396210979763,-5.1160414079632694,-14.498277358283929,2.471208969521227
